hipid	total_tcrs	TCRBV01	TCRBV02	TCRBV03	TCRBV04	TCRBV05	TCRBV06	TCRBV07	TCRBV08	TCRBV09	TCRBV10	TCRBV11	TCRBV12	TCRBV13	TCRBV14	TCRBV15	TCRBV16	TCRBV17	TCRBV18	TCRBV19	TCRBV20	TCRBV21	TCRBV22	TCRBV23	TCRBV24	TCRBV25	TCRBV26	TCRBV27	TCRBV28	TCRBV29	TCRBV30	TCRBVA
HIP08827	30186	0.007487	0.017193	0.038892	0.041277	0.094580	0.132777	0.110349	0.000000	0.030776	0.044126	0.034420	0.054794	0.004737	0.016763	0.012787	0.000497	0.000000	0.013284	0.029418	0.057775	0.051514	0.000000	0.022229	0.028888	0.012986	0.000000	0.057576	0.040714	0.018784	0.025177	0.000199
HIP08888	60885	0.008081	0.016030	0.041899	0.036856	0.105363	0.137768	0.110930	0.000049	0.024817	0.042950	0.029860	0.051458	0.005174	0.018724	0.011119	0.000296	0.000000	0.012450	0.032438	0.055514	0.065402	0.000049	0.023668	0.044362	0.013501	0.000000	0.044921	0.026476	0.018395	0.021286	0.000164
HIP08890	37750	0.007497	0.021166	0.035258	0.035311	0.100238	0.129404	0.110861	0.000000	0.032742	0.041325	0.034411	0.058384	0.004530	0.015391	0.010013	0.000397	0.000026	0.013589	0.026834	0.059205	0.053113	0.000132	0.021907	0.048874	0.012318	0.000000	0.057113	0.027073	0.018384	0.024318	0.000185
HIP08972	36989	0.007110	0.015437	0.033578	0.037417	0.096380	0.137203	0.116521	0.000000	0.024629	0.046419	0.036714	0.049745	0.003488	0.018600	0.012598	0.000378	0.000000	0.017708	0.036335	0.052745	0.065803	0.000081	0.023385	0.032523	0.011355	0.000000	0.045338	0.043878	0.019087	0.015383	0.000162
HIP08977	73609	0.006657	0.013884	0.045388	0.046353	0.087163	0.149343	0.114497	0.000000	0.032333	0.041082	0.030757	0.060400	0.005421	0.018055	0.010841	0.000285	0.000204	0.012077	0.029371	0.056596	0.057520	0.000082	0.022524	0.046394	0.015922	0.000000	0.042481	0.006507	0.021370	0.026423	0.000068
HIP08986	47694	0.006668	0.013691	0.037929	0.045624	0.086866	0.135761	0.103514	0.000042	0.030549	0.046777	0.038684	0.055814	0.005074	0.015977	0.012014	0.000315	0.000000	0.013566	0.024720	0.065123	0.057450	0.000021	0.022477	0.035371	0.014740	0.000021	0.061643	0.027446	0.021323	0.020548	0.000252
HIP08989	63582	0.006087	0.016058	0.057878	0.045610	0.085795	0.137507	0.128102	0.000000	0.031880	0.042685	0.031817	0.061228	0.004703	0.018685	0.010789	0.000299	0.000016	0.014847	0.032163	0.049652	0.058822	0.000063	0.022994	0.046051	0.011953	0.000000	0.046082	0.003570	0.015822	0.018637	0.000204
HIP09001	76726	0.009423	0.018260	0.022183	0.028517	0.113208	0.137476	0.108307	0.000013	0.027057	0.046360	0.028087	0.064333	0.004992	0.020097	0.011052	0.000573	0.000039	0.013424	0.035959	0.074473	0.058337	0.000065	0.024972	0.044691	0.016969	0.000013	0.042580	0.004692	0.019485	0.024125	0.000235
HIP09020	35815	0.006226	0.016892	0.032975	0.036968	0.094821	0.120006	0.115203	0.000000	0.031356	0.042440	0.036968	0.052576	0.003686	0.019657	0.011950	0.000586	0.000028	0.014100	0.034427	0.061650	0.068212	0.000084	0.023566	0.025073	0.013933	0.000000	0.050900	0.051738	0.020606	0.013263	0.000112
HIP09022	59109	0.008865	0.018322	0.026121	0.027424	0.096584	0.122266	0.113045	0.000034	0.022416	0.040349	0.036610	0.057436	0.005346	0.022653	0.013822	0.000508	0.000237	0.013873	0.035122	0.073305	0.067485	0.000034	0.024988	0.035291	0.014245	0.000000	0.051498	0.029928	0.021198	0.020877	0.000118
HIP09026	42038	0.007898	0.021195	0.022480	0.025762	0.104905	0.138184	0.109401	0.000000	0.028450	0.047029	0.034849	0.061325	0.004877	0.018436	0.009563	0.000357	0.000571	0.014582	0.033089	0.054308	0.078833	0.000143	0.024787	0.048147	0.014463	0.000000	0.040154	0.014939	0.019744	0.021243	0.000285
HIP09029	68019	0.007542	0.016392	0.040724	0.036901	0.102677	0.137329	0.117423	0.000015	0.026316	0.043767	0.033167	0.059527	0.004190	0.017525	0.011247	0.000368	0.000176	0.013437	0.031829	0.059748	0.058043	0.000044	0.022920	0.037710	0.013217	0.000015	0.041606	0.021229	0.019274	0.025508	0.000132
HIP09041	23351	0.007751	0.011691	0.028564	0.048692	0.092501	0.153484	0.105606	0.000000	0.030149	0.038714	0.016659	0.053788	0.004625	0.016873	0.012633	0.000557	0.000257	0.011477	0.028264	0.066293	0.047022	0.000171	0.019185	0.047278	0.019699	0.000000	0.044923	0.044795	0.021027	0.027322	0.000000
HIP09046	52728	0.006771	0.016557	0.053084	0.041230	0.088113	0.133231	0.125038	0.000000	0.032051	0.040662	0.038898	0.051130	0.003452	0.017676	0.010431	0.000417	0.000000	0.014186	0.032032	0.062927	0.060822	0.000038	0.021962	0.035844	0.011929	0.000000	0.043848	0.022777	0.018017	0.016784	0.000095
HIP09051	32226	0.008533	0.020977	0.020604	0.027121	0.104884	0.116521	0.116273	0.000000	0.031217	0.041861	0.037951	0.061938	0.004220	0.018991	0.010892	0.000465	0.000000	0.016974	0.034165	0.067585	0.072395	0.000124	0.026128	0.048377	0.015422	0.000000	0.042885	0.004034	0.020729	0.028455	0.000279
HIP09062	69244	0.007611	0.018081	0.042112	0.039382	0.100485	0.133398	0.118971	0.000029	0.025663	0.042978	0.038198	0.060641	0.004535	0.018500	0.012290	0.000477	0.000014	0.014889	0.030414	0.059471	0.057319	0.000058	0.024175	0.041939	0.013026	0.000000	0.038285	0.021345	0.017532	0.017980	0.000202
HIP09097	21984	0.007687	0.019332	0.022016	0.027065	0.098071	0.118723	0.104485	0.000000	0.031295	0.038210	0.031841	0.060499	0.004913	0.020015	0.010781	0.000728	0.000000	0.014874	0.038846	0.060635	0.064956	0.000000	0.023426	0.039438	0.012782	0.000000	0.053766	0.055040	0.022152	0.018332	0.000091
HIP09118	70822	0.006834	0.012567	0.034057	0.051156	0.102609	0.148880	0.119469	0.000014	0.032024	0.042515	0.023552	0.053670	0.004081	0.017791	0.012087	0.000635	0.000014	0.014473	0.032405	0.052060	0.048107	0.000056	0.023001	0.031657	0.014741	0.000000	0.043518	0.039522	0.020403	0.017989	0.000113
HIP09119	30321	0.010455	0.012994	0.029452	0.069523	0.082022	0.148676	0.099007	0.000000	0.029485	0.050691	0.037466	0.036246	0.005112	0.019590	0.011147	0.000528	0.000000	0.009630	0.022987	0.070050	0.044425	0.000066	0.019689	0.041720	0.016655	0.000000	0.026351	0.039148	0.029452	0.037202	0.000231
HIP09122	52946	0.008688	0.016319	0.022797	0.025970	0.109659	0.133967	0.118819	0.000019	0.031353	0.046085	0.034186	0.063895	0.004401	0.021664	0.010879	0.000302	0.000000	0.014845	0.033204	0.058758	0.062932	0.000094	0.023949	0.032146	0.015317	0.000000	0.044517	0.022740	0.017811	0.024553	0.000132
HIP09150	39726	0.007879	0.012334	0.024669	0.055102	0.094246	0.158586	0.111791	0.000025	0.028621	0.039873	0.021195	0.054473	0.004153	0.017948	0.011982	0.000478	0.000000	0.011705	0.026809	0.062151	0.042692	0.000000	0.019458	0.032976	0.017520	0.000000	0.047349	0.042516	0.026179	0.027161	0.000126
HIP09159	21939	0.005743	0.014221	0.050595	0.041068	0.085145	0.133142	0.113952	0.000000	0.031633	0.039883	0.033183	0.059301	0.004513	0.018278	0.010803	0.000456	0.000228	0.015042	0.038881	0.054743	0.072246	0.000000	0.025480	0.044214	0.013583	0.000000	0.039883	0.008296	0.017822	0.027622	0.000046
HIP09190	33540	0.009690	0.020334	0.022540	0.029875	0.114013	0.123614	0.114431	0.000000	0.023196	0.044961	0.030203	0.057573	0.006052	0.018605	0.012045	0.000477	0.000030	0.013953	0.036971	0.061449	0.060167	0.000030	0.023554	0.053071	0.013029	0.000000	0.041682	0.028473	0.019439	0.020394	0.000149
HIP09235	40154	0.006375	0.014967	0.035737	0.037331	0.106216	0.143946	0.112542	0.000000	0.025253	0.040046	0.035762	0.059770	0.004956	0.018205	0.010086	0.000299	0.000249	0.014569	0.031080	0.061189	0.066145	0.000050	0.022688	0.049983	0.013722	0.000025	0.041689	0.009762	0.025676	0.011605	0.000075
HIP09253	60240	0.008151	0.016185	0.032371	0.038380	0.113247	0.148124	0.111902	0.000000	0.023556	0.047029	0.034612	0.060226	0.004698	0.016501	0.010193	0.000481	0.000000	0.014409	0.034047	0.052988	0.056258	0.000100	0.021829	0.049436	0.013629	0.000000	0.039774	0.024386	0.016882	0.010375	0.000232
HIP09284	49622	0.007456	0.017936	0.035226	0.037262	0.099532	0.140925	0.125025	0.000000	0.025029	0.046451	0.035206	0.063480	0.004917	0.019125	0.010721	0.000484	0.000000	0.015255	0.031659	0.058099	0.060457	0.000040	0.024143	0.046794	0.012494	0.000020	0.037463	0.004897	0.015255	0.024243	0.000403
HIP09344	44598	0.005449	0.012669	0.037692	0.047132	0.086215	0.140679	0.121597	0.000000	0.028051	0.041145	0.028230	0.050563	0.005337	0.018947	0.013162	0.000493	0.000022	0.015359	0.031907	0.055787	0.055137	0.000000	0.022602	0.038701	0.012063	0.000000	0.046303	0.044800	0.019261	0.020606	0.000090
HIP09364	32089	0.008227	0.014148	0.021659	0.035526	0.105020	0.140266	0.110007	0.000000	0.028701	0.041728	0.019290	0.053663	0.004674	0.018075	0.012902	0.000436	0.000031	0.014055	0.034186	0.062638	0.060239	0.000031	0.025710	0.058462	0.018916	0.000000	0.046371	0.007978	0.028452	0.028483	0.000125
HIP09365	65113	0.006896	0.013116	0.039178	0.049637	0.089583	0.143428	0.124445	0.000015	0.029902	0.040315	0.025556	0.050973	0.004008	0.018552	0.012133	0.000584	0.000000	0.014298	0.033711	0.063674	0.056517	0.000031	0.025079	0.037903	0.013177	0.000000	0.045106	0.030885	0.018107	0.013085	0.000108
HIP09366	16711	0.005086	0.012567	0.046676	0.050087	0.088385	0.131650	0.124230	0.000060	0.028185	0.039375	0.033511	0.053617	0.003710	0.016157	0.011011	0.000718	0.000000	0.014242	0.033271	0.067261	0.058405	0.000299	0.022859	0.032793	0.013584	0.000000	0.042008	0.030639	0.018072	0.021363	0.000180
HIP09430	46750	0.009818	0.014717	0.018610	0.026182	0.111422	0.134930	0.099123	0.000000	0.028578	0.042824	0.025861	0.054439	0.004963	0.017711	0.011979	0.000556	0.000150	0.014460	0.034011	0.063786	0.060257	0.000000	0.022909	0.063872	0.016364	0.000021	0.043294	0.027594	0.023037	0.028385	0.000150
HIP09559	64322	0.008286	0.017070	0.027425	0.039162	0.106247	0.136889	0.109030	0.000000	0.027906	0.042909	0.032990	0.047045	0.003809	0.020848	0.012608	0.000497	0.000000	0.013184	0.034809	0.061627	0.057290	0.000109	0.024471	0.029554	0.012577	0.000000	0.046982	0.044946	0.020708	0.020802	0.000218
HIP09624	18862	0.013307	0.019934	0.019616	0.025236	0.115894	0.132224	0.104814	0.000053	0.031969	0.042890	0.024494	0.054024	0.004506	0.022744	0.013095	0.000530	0.000159	0.013466	0.032976	0.060439	0.049677	0.000159	0.021684	0.059379	0.017124	0.000000	0.047450	0.027038	0.022426	0.022426	0.000265
HIP09681	19964	0.014827	0.013174	0.019485	0.039772	0.113053	0.142356	0.093017	0.000000	0.031407	0.037217	0.028802	0.046784	0.005460	0.018834	0.010920	0.000200	0.000150	0.025696	0.036616	0.099629	0.016329	0.000000	0.018383	0.050190	0.014877	0.000050	0.031256	0.019485	0.031807	0.040222	0.000000
HIP09775	28384	0.007610	0.015678	0.026846	0.039353	0.100620	0.143672	0.115100	0.000000	0.031778	0.040410	0.027234	0.053446	0.004228	0.018884	0.010499	0.000564	0.000035	0.014797	0.034844	0.058730	0.059999	0.000035	0.024732	0.047386	0.015290	0.000000	0.039811	0.025965	0.018990	0.023358	0.000106
HIP09789	74330	0.006834	0.014772	0.036150	0.036594	0.099381	0.136513	0.111987	0.000000	0.033028	0.040791	0.036526	0.058953	0.004924	0.017718	0.011005	0.000457	0.000229	0.012915	0.029988	0.056451	0.057944	0.000067	0.021889	0.030324	0.011557	0.000000	0.044437	0.043159	0.017853	0.027418	0.000135
HIP10358	46385	0.008429	0.021494	0.031045	0.038374	0.109949	0.148604	0.105422	0.000000	0.035981	0.046567	0.039754	0.060796	0.004204	0.017139	0.011211	0.000431	0.000000	0.011900	0.023822	0.061076	0.054199	0.000043	0.022011	0.043117	0.014789	0.000000	0.043333	0.006942	0.018972	0.020222	0.000172
HIP10376	22580	0.006289	0.016829	0.039903	0.035120	0.104827	0.143667	0.117449	0.000000	0.025686	0.043446	0.038530	0.058857	0.004296	0.017228	0.010407	0.000576	0.000000	0.013818	0.033215	0.056554	0.058813	0.000044	0.021745	0.036448	0.013818	0.000000	0.040833	0.025022	0.017759	0.018689	0.000133
HIP10377	89319	0.007837	0.014879	0.038111	0.036095	0.103237	0.135727	0.115205	0.000000	0.025885	0.042936	0.033901	0.057535	0.003919	0.018451	0.011386	0.000392	0.000034	0.014118	0.035222	0.060077	0.061073	0.000000	0.024273	0.033576	0.012830	0.000000	0.042040	0.025291	0.017611	0.028124	0.000235
HIP10389	47121	0.006876	0.017551	0.039940	0.038051	0.112795	0.131979	0.124042	0.000042	0.027673	0.045012	0.037605	0.052737	0.004605	0.018909	0.010399	0.000573	0.000000	0.015386	0.033127	0.054307	0.061353	0.000085	0.022304	0.038645	0.012097	0.000000	0.038645	0.024851	0.016553	0.013794	0.000064
HIP10408	64962	0.011006	0.022198	0.026600	0.028370	0.113574	0.139204	0.120578	0.000000	0.032450	0.044488	0.038222	0.058680	0.005403	0.019381	0.009790	0.000493	0.000000	0.014916	0.032019	0.060266	0.058249	0.000077	0.022182	0.044641	0.014147	0.000000	0.037391	0.003617	0.016348	0.025507	0.000200
HIP10424	12970	0.008481	0.019738	0.025829	0.032537	0.113570	0.135621	0.109638	0.000000	0.017425	0.042560	0.038473	0.058828	0.005937	0.019969	0.011565	0.000694	0.000000	0.018813	0.038088	0.075328	0.040401	0.000000	0.026600	0.038319	0.013184	0.000000	0.036623	0.026137	0.022745	0.022822	0.000077
HIP10443	47563	0.009062	0.017787	0.040346	0.040725	0.100814	0.136240	0.118495	0.000000	0.032273	0.044741	0.040094	0.056388	0.004878	0.017135	0.010807	0.000484	0.000000	0.012447	0.031831	0.058764	0.057187	0.000042	0.022496	0.043017	0.011774	0.000000	0.039001	0.021529	0.015642	0.015874	0.000126
HIP10445	38928	0.005369	0.013024	0.051685	0.042771	0.083513	0.125617	0.115881	0.000000	0.026793	0.040691	0.034474	0.049245	0.003417	0.017109	0.011483	0.000514	0.000000	0.014437	0.032958	0.061036	0.062680	0.000051	0.022554	0.028437	0.010070	0.000000	0.057927	0.045751	0.017314	0.024815	0.000385
HIP10447	53763	0.006175	0.014843	0.034131	0.034596	0.097353	0.130387	0.119413	0.000000	0.036549	0.040679	0.036959	0.053810	0.005152	0.017782	0.012239	0.000391	0.000000	0.016666	0.033685	0.055875	0.062813	0.000037	0.022023	0.046910	0.013318	0.000000	0.045143	0.027417	0.017949	0.017521	0.000186
HIP10480	53589	0.009293	0.020545	0.024949	0.026610	0.106850	0.130157	0.115621	0.000000	0.037508	0.045924	0.033645	0.060945	0.005337	0.017858	0.010916	0.000411	0.000000	0.015712	0.037564	0.060516	0.063950	0.000093	0.024968	0.046857	0.012465	0.000000	0.041445	0.009106	0.017018	0.023568	0.000168
HIP10507	47763	0.005779	0.012143	0.046354	0.047924	0.087809	0.135795	0.124113	0.000000	0.033415	0.042146	0.036535	0.050332	0.004355	0.017294	0.009861	0.000440	0.000293	0.013295	0.031238	0.054791	0.067374	0.000000	0.021062	0.035551	0.012290	0.000000	0.044239	0.026883	0.017189	0.021376	0.000126
HIP10514	52297	0.008662	0.014609	0.027516	0.040270	0.105073	0.150659	0.118879	0.000000	0.024265	0.045280	0.022200	0.061705	0.004570	0.018223	0.011817	0.000650	0.000019	0.014532	0.033329	0.052718	0.052795	0.000019	0.023921	0.038415	0.013270	0.000000	0.038511	0.038090	0.019619	0.020211	0.000172
HIP10545	15318	0.017430	0.016190	0.019193	0.040606	0.104779	0.147147	0.093420	0.000000	0.021870	0.043935	0.019715	0.044196	0.004439	0.021674	0.011686	0.000261	0.000000	0.011751	0.018671	0.067568	0.038451	0.000000	0.019193	0.054707	0.021086	0.000000	0.032119	0.037211	0.041324	0.051377	0.000000
HIP10564	35991	0.007585	0.019616	0.038121	0.043650	0.106249	0.161624	0.108388	0.000000	0.025506	0.047095	0.024617	0.057375	0.006029	0.016532	0.011864	0.000222	0.000000	0.009669	0.027451	0.052041	0.046762	0.000000	0.020227	0.045539	0.015337	0.000000	0.048679	0.020450	0.021561	0.017532	0.000278
HIP10568	46122	0.007480	0.015437	0.038615	0.036859	0.100386	0.134123	0.119769	0.000000	0.032522	0.042171	0.029660	0.057500	0.004640	0.019275	0.010602	0.000520	0.000325	0.014093	0.031655	0.063722	0.068449	0.000022	0.022939	0.041195	0.014115	0.000000	0.041303	0.009583	0.018039	0.024869	0.000130
HIP10597	28568	0.009556	0.015892	0.027478	0.031924	0.102282	0.145757	0.097732	0.000000	0.028283	0.045400	0.030454	0.054397	0.004866	0.019602	0.011796	0.000420	0.000000	0.011061	0.029088	0.065143	0.049986	0.000070	0.019567	0.049076	0.019952	0.000000	0.047606	0.025833	0.027583	0.028983	0.000210
HIP10602	39021	0.006868	0.016504	0.040491	0.043848	0.102868	0.137131	0.119013	0.000077	0.033085	0.044694	0.034289	0.053997	0.005023	0.021245	0.012839	0.000589	0.000000	0.012096	0.029779	0.058430	0.053023	0.000026	0.023167	0.043515	0.012173	0.000000	0.042182	0.023065	0.018605	0.011173	0.000205
HIP10639	43223	0.008213	0.018347	0.030053	0.040326	0.108738	0.144368	0.111399	0.000000	0.030632	0.044698	0.027786	0.063624	0.005460	0.017028	0.011938	0.000509	0.000000	0.015501	0.033246	0.042986	0.056683	0.000116	0.026143	0.059505	0.013465	0.000000	0.036254	0.004049	0.019133	0.029475	0.000324
HIP10669	53377	0.007700	0.018941	0.039624	0.035633	0.099575	0.129344	0.111659	0.000037	0.024561	0.042471	0.033647	0.059951	0.004028	0.015906	0.009929	0.000393	0.000000	0.014613	0.032936	0.053263	0.061974	0.000037	0.022107	0.026435	0.011840	0.000000	0.057047	0.043895	0.017536	0.024617	0.000300
HIP10694	11961	0.007190	0.015634	0.035198	0.048993	0.101664	0.159936	0.117298	0.000084	0.031686	0.041719	0.027840	0.058440	0.005769	0.019062	0.013795	0.001003	0.000000	0.012708	0.027422	0.048575	0.047989	0.000084	0.020901	0.043725	0.014464	0.000000	0.040381	0.021486	0.021486	0.015300	0.000167
HIP10716	72490	0.008801	0.018927	0.039164	0.037109	0.099945	0.125783	0.109905	0.000028	0.033756	0.041495	0.033398	0.052766	0.004180	0.017244	0.011077	0.000414	0.000000	0.014885	0.032198	0.050973	0.061581	0.000041	0.021989	0.032515	0.011919	0.000000	0.056615	0.040999	0.018071	0.024058	0.000166
HIP10726	31829	0.009551	0.021741	0.021207	0.034748	0.129630	0.152879	0.102925	0.000000	0.024632	0.049546	0.026045	0.056458	0.004273	0.014829	0.013133	0.000660	0.000000	0.011750	0.027648	0.045367	0.039964	0.000000	0.019762	0.042508	0.016840	0.000000	0.042854	0.038958	0.022589	0.029219	0.000283
HIP10730	36139	0.009463	0.022330	0.022137	0.021832	0.107668	0.129279	0.111874	0.000028	0.033897	0.045380	0.039791	0.062343	0.005451	0.018041	0.011068	0.000470	0.000166	0.014029	0.032762	0.055812	0.064390	0.000055	0.021334	0.040898	0.013310	0.000000	0.047456	0.032679	0.018263	0.017792	0.000000
HIP10746	21225	0.011543	0.011873	0.033640	0.067892	0.077880	0.160000	0.098751	0.000000	0.031614	0.046125	0.023887	0.035241	0.005465	0.023274	0.010318	0.001037	0.000000	0.008433	0.023180	0.053852	0.044240	0.000000	0.022238	0.033734	0.019317	0.000000	0.032085	0.038492	0.042356	0.043439	0.000094
HIP10759	27200	0.008162	0.014669	0.031397	0.056765	0.097500	0.154779	0.121360	0.000000	0.032610	0.038971	0.019779	0.059338	0.005993	0.018897	0.013272	0.000478	0.000000	0.013309	0.029596	0.055000	0.041397	0.000037	0.023456	0.046103	0.012169	0.000000	0.036544	0.018971	0.019963	0.029375	0.000110
HIP10787	27739	0.007931	0.016619	0.029021	0.036699	0.100653	0.129204	0.110675	0.000036	0.029705	0.041278	0.028372	0.056275	0.004326	0.018386	0.012365	0.000505	0.000036	0.014961	0.034356	0.064278	0.064134	0.000036	0.025704	0.035149	0.014997	0.000036	0.047154	0.028732	0.023144	0.024875	0.000361
HIP10814	47329	0.004775	0.012846	0.051237	0.040060	0.091403	0.132921	0.106108	0.000000	0.028820	0.044349	0.037187	0.052061	0.004374	0.018593	0.012424	0.000486	0.000021	0.013882	0.030531	0.052463	0.061041	0.000042	0.022502	0.036595	0.013417	0.000021	0.058526	0.027531	0.018065	0.027552	0.000169
HIP10815	14583	0.010697	0.009600	0.019955	0.051704	0.121306	0.158952	0.098197	0.000000	0.041761	0.032641	0.025921	0.054173	0.006240	0.019200	0.009395	0.000274	0.000000	0.027155	0.035452	0.078310	0.016732	0.000000	0.018240	0.049304	0.016183	0.000000	0.028321	0.002949	0.026812	0.040321	0.000206
HIP10817	20140	0.021797	0.016882	0.018371	0.042056	0.084111	0.151043	0.084409	0.000000	0.023684	0.046773	0.025621	0.038232	0.006405	0.020804	0.010030	0.000596	0.000050	0.006852	0.019166	0.067974	0.037488	0.000000	0.022790	0.072344	0.022542	0.000000	0.022989	0.016137	0.044836	0.075968	0.000050
HIP10820	43297	0.010601	0.017807	0.019840	0.030649	0.122041	0.138601	0.100099	0.000023	0.024297	0.041943	0.023004	0.056008	0.004781	0.017900	0.013511	0.000439	0.000000	0.013696	0.029425	0.061020	0.040488	0.000023	0.022981	0.057279	0.016930	0.000000	0.049403	0.044460	0.023697	0.018916	0.000139
HIP10821	40674	0.007105	0.016276	0.029921	0.033314	0.094409	0.132099	0.100703	0.000000	0.026380	0.050253	0.033732	0.053744	0.003885	0.020062	0.011801	0.000565	0.000000	0.013989	0.032650	0.061563	0.057531	0.000025	0.022078	0.040960	0.015686	0.000000	0.049294	0.047647	0.024758	0.019201	0.000369
HIP10823	46109	0.007287	0.013750	0.033117	0.033030	0.093257	0.126917	0.106422	0.000000	0.027131	0.039060	0.024637	0.058557	0.003904	0.018955	0.010931	0.000651	0.000217	0.015398	0.034223	0.061550	0.074085	0.000065	0.023770	0.046195	0.014140	0.000000	0.054024	0.034961	0.022946	0.020690	0.000130
HIP10846	94759	0.010004	0.017581	0.027079	0.037274	0.093965	0.129835	0.117910	0.000000	0.028504	0.041558	0.025570	0.055087	0.004506	0.020695	0.012621	0.000517	0.000000	0.015355	0.035385	0.060195	0.061588	0.000011	0.025285	0.048396	0.015766	0.000011	0.047130	0.025612	0.023016	0.019312	0.000232
HIP11058	64522	0.006866	0.016552	0.035321	0.036592	0.095084	0.133303	0.127088	0.000000	0.034484	0.042916	0.037817	0.051827	0.004448	0.020536	0.009935	0.000496	0.000000	0.015995	0.033337	0.056787	0.060816	0.000031	0.023759	0.037336	0.014057	0.000000	0.044481	0.027123	0.017467	0.015189	0.000356
HIP11513	70189	0.012609	0.016384	0.019020	0.031572	0.109362	0.117910	0.084358	0.000000	0.028195	0.039721	0.023138	0.049680	0.004844	0.017667	0.011839	0.000385	0.000000	0.011341	0.032968	0.073843	0.048369	0.000085	0.020516	0.034336	0.015615	0.000000	0.053057	0.052302	0.027184	0.063457	0.000242
